internalField   nonuniform List<vector> 
106488
(
(11.9151 -0.000247047 0.00239554)
(11.9155 -0.000264927 0.00230332)
(11.9158 -0.000281075 0.00226934)
(11.9162 -0.00029397 0.00229974)
(11.9165 -0.000301645 0.00240286)
(11.9169 -0.000301534 0.00258965)
(11.9173 -0.000290453 0.00287415)
(11.9177 -0.000264503 0.00327387)
(11.9181 -0.000218899 0.00381043)
(11.9185 -0.000147818 0.0045103)
(11.9189 -4.40799e-05 0.00540561)
(11.9193 0.000101104 0.00653466)
(11.9197 0.000299809 0.0079534)
(11.9201 0.000590656 0.00987757)
(11.9205 0.00106181 0.0127443)
(11.9203 0.00182075 0.0170593)
(11.922 0.00328523 0.0242657)
(11.9121 0.00559994 0.0343452)
(11.9316 0.0104782 0.0546235)
(11.8579 0.0228893 0.0850462)
(12.6819 -0.0549631 0.437908)
(12.7781 -0.0402828 0.396511)
(12.7464 -0.0248773 0.359778)
(12.7632 -0.0149881 0.316768)
(12.7747 -0.00807179 0.278907)
(12.7889 -0.00387802 0.245432)
(12.8029 -0.00138794 0.216744)
(12.8161 1.73194e-05 0.192398)
(12.8281 0.000760358 0.171818)
(12.839 0.00111036 0.154428)
(12.8488 0.00123551 0.139397)
(12.858 0.00122702 0.125899)
(12.8667 0.00113524 0.113598)
(12.8749 0.000995824 0.102417)
(12.8825 0.000834326 0.092273)
(12.8896 0.000668387 0.0830854)
(12.8962 0.000509551 0.0747752)
(12.9023 0.000364818 0.0672673)
(12.908 0.000237884 0.0604905)
(12.9131 0.000130127 0.0543786)
(12.9178 4.13633e-05 0.0488699)
(12.9222 -2.95851e-05 0.0439075)
(12.9261 -8.44696e-05 0.0394395)
(12.9297 -0.000125324 0.035418)
(12.933 -0.000154264 0.0317996)
(12.936 -0.000173354 0.0285448)
(12.9387 -0.000184525 0.0256178)
(12.9411 -0.000189519 0.022986)
(12.9433 -0.000189863 0.0206203)
(12.9453 -0.000186868 0.0184939)
(12.9471 -0.000181654 0.0165832)
(12.9488 -0.000175182 0.0148664)
(12.9503 -0.000168285 0.0133242)
(12.9516 -0.000161669 0.0119391)
(12.9528 -0.000155901 0.0106956)
(12.9539 -0.000151382 0.00957972)
(12.9549 -0.000148468 0.00857899)
(12.9558 -0.000147496 0.00768232)
(12.9566 -0.000148764 0.00687985)
(12.9573 -0.000152477 0.00616292)
(12.958 -0.000158727 0.00552405)
(12.9586 -0.000167544 0.00495683)
(12.9591 -0.00017894 0.00445591)
(12.9596 -0.000192866 0.00401697)
(12.9601 -0.000209138 0.00363669)
(12.9605 -0.000227423 0.00331284)
(12.9609 -0.000247266 0.00304431)
(12.9613 -0.000268034 0.0028313)
(12.9617 -0.000288776 0.00267539)
(12.9621 -0.000308188 0.00257972)
(12.9624 -0.000324626 0.00254914)
(12.9628 -0.000335995 0.00259051)
(12.9632 -0.00033956 0.0027131)
(12.9636 -0.00033185 0.00292904)
(12.964 -0.000308567 0.0032537)
(12.9644 -0.000264408 0.00370618)
(12.9648 -0.000192917 0.00430992)
(12.9652 -8.62216e-05 0.00509354)
(12.9657 6.52379e-05 0.00609141)
(12.9661 0.000272872 0.00734412)
(12.9665 0.000552414 0.00891103)
(12.9669 0.000955013 0.0110256)
(12.9673 0.00159293 0.0141544)
(12.9671 0.00260652 0.0188334)
(12.9688 0.00444894 0.0265334)
(12.9589 0.0072176 0.0371166)
(12.979 0.0129213 0.0581464)
(12.9039 0.0244665 0.0877957)
(13.509 -0.0290573 0.461996)
(13.5987 -0.0206836 0.418899)
(13.561 -0.0105353 0.380528)
(13.5736 -0.00461171 0.335583)
(13.5829 -0.000561753 0.295819)
(13.596 0.00164474 0.260623)
(13.6095 0.00274106 0.230392)
(13.6227 0.00316259 0.204696)
(13.6349 0.00320148 0.182943)
(13.646 0.00303962 0.164538)
(13.6562 0.00277899 0.148614)
(13.6658 0.0024662 0.134298)
(13.6749 0.00213024 0.121241)
(13.6835 0.00179488 0.109361)
(13.6915 0.00147611 0.0985747)
(13.699 0.00118391 0.0887974)
(13.706 0.000923668 0.0799476)
(13.7125 0.000697464 0.0719467)
(13.7184 0.000505059 0.0647205)
(13.7239 0.000344685 0.0581994)
(13.7289 0.000213634 0.0523188)
(13.7335 0.000108711 0.0470189)
(13.7376 2.65365e-05 0.0422447)
(13.7414 -3.62313e-05 0.0379459)
(13.7449 -8.27672e-05 0.0340765)
(13.748 -0.000115993 0.0305948)
(13.7509 -0.000138533 0.0274627)
(13.7535 -0.000152686 0.0246457)
(13.7558 -0.000160431 0.0221128)
(13.758 -0.000163451 0.0198358)
(13.7599 -0.00016318 0.0177891)
(13.7616 -0.00016084 0.0159499)
(13.7632 -0.000157469 0.0142974)
(13.7646 -0.000153922 0.0128132)
(13.7659 -0.000150903 0.0114804)
(13.767 -0.000148918 0.0102844)
(13.7681 -0.000148434 0.0092118)
(13.769 -0.000149882 0.00825075)
(13.7698 -0.000153612 0.00739076)
(13.7706 -0.000159853 0.0066226)
(13.7713 -0.000168724 0.00593828)
(13.7719 -0.000180287 0.00533099)
(13.7725 -0.000194555 0.00479507)
(13.773 -0.000211429 0.00432594)
(13.7735 -0.000230653 0.00392012)
(13.774 -0.00025182 0.00357525)
(13.7744 -0.00027436 0.00329026)
(13.7748 -0.000297412 0.00306545)
(13.7752 -0.000319727 0.00290265)
(13.7756 -0.000339664 0.00280532)
(13.776 -0.000355137 0.00277873)
(13.7764 -0.000363416 0.00283036)
(13.7767 -0.000360961 0.00297027)
(13.7771 -0.000343327 0.00321153)
(13.7775 -0.000305006 0.0035706)
(13.778 -0.000239221 0.00406781)
(13.7784 -0.000137694 0.00472809)
(13.7788 9.60756e-06 0.00558171)
(13.7793 0.000214677 0.0066647)
(13.7797 0.000491693 0.00801928)
(13.7802 0.00086004 0.00970737)
(13.7806 0.00138407 0.0119763)
(13.7811 0.00220108 0.0153147)
(13.7809 0.00348431 0.0202817)
(13.7826 0.00570986 0.0283595)
(13.7729 0.00897708 0.0393048)
(13.7937 0.0153999 0.0609248)
(13.7174 0.0264029 0.0899052)
(14.047 0.00423771 0.478477)
(14.1329 0.00559239 0.434075)
(14.0918 0.00908615 0.394554)
(14.1017 0.00974268 0.348276)
(14.1098 0.00984557 0.307196)
(14.1222 0.00924903 0.270827)
(14.1355 0.00836295 0.239548)
(14.1487 0.00738456 0.212937)
(14.1612 0.00642791 0.190393)
(14.1725 0.00555049 0.171305)
(14.183 0.00475826 0.154779)
(14.1929 0.00403316 0.139914)
(14.2023 0.00337265 0.126349)
(14.2112 0.00278221 0.114001)
(14.2196 0.00226311 0.102784)
(14.2274 0.00181353 0.0926114)
(14.2347 0.00142951 0.0834001)
(14.2414 0.00110578 0.0750692)
(14.2475 0.000836329 0.0675423)
(14.2532 0.000614897 0.0607476)
(14.2584 0.000435273 0.0546183)
(14.2631 0.000291544 0.0490928)
(14.2675 0.000178221 0.044114)
(14.2714 9.03181e-05 0.03963)
(14.275 2.33851e-05 0.0355931)
(14.2783 -2.64964e-05 0.0319598)
(14.2812 -6.27223e-05 0.0286909)
(14.2839 -8.81974e-05 0.0257504)
(14.2863 -0.00010538 0.023106)
(14.2885 -0.000116338 0.0207284)
(14.2905 -0.000122819 0.0185912)
(14.2923 -0.000126295 0.0166704)
(14.2939 -0.000127997 0.0149445)
(14.2954 -0.000128925 0.0133941)
(14.2967 -0.000129911 0.012002)
(14.2979 -0.00013158 0.0107527)
(14.299 -0.000134503 0.00963225)
(14.2999 -0.000139181 0.00862839)
(14.3008 -0.000145999 0.00773017)
(14.3016 -0.000155217 0.00692798)
(14.3023 -0.000166998 0.00621352)
(14.303 -0.000181438 0.00557972)
(14.3036 -0.000198542 0.00502071)
(14.3041 -0.000218158 0.00453174)
(14.3046 -0.000239981 0.00410922)
(14.3051 -0.000263548 0.00375076)
(14.3055 -0.000288159 0.00345533)
(14.3059 -0.000312733 0.00322336)
(14.3063 -0.000335761 0.00305685)
(14.3067 -0.000355302 0.00295948)
(14.3071 -0.00036883 0.00293689)
(14.3075 -0.000372993 0.00299704)
(14.3078 -0.000363484 0.00315059)
(14.3082 -0.000334935 0.00341132)
(14.3086 -0.000280661 0.00379645)
(14.3091 -0.000192409 0.00432727)
(14.3095 -6.01386e-05 0.00502983)
(14.31 0.000128272 0.00593559)
(14.3104 0.000387272 0.00708176)
(14.3109 0.000733692 0.00851178)
(14.3114 0.00119054 0.0102895)
(14.3119 0.00183521 0.0126725)
(14.3124 0.00282969 0.0161652)
(14.3124 0.00437942 0.0213457)
(14.3142 0.00697878 0.0297008)
(14.3048 0.0107637 0.0409105)
(14.3263 0.0178451 0.0630453)
(14.2488 0.0286226 0.0916)
(14.2323 0.0424632 0.486034)
(14.3181 0.0361951 0.440779)
(14.2771 0.0320787 0.400653)
(14.2865 0.0265753 0.353714)
(14.2949 0.0220056 0.311979)
(14.3076 0.0180636 0.27506)
(14.3213 0.0148108 0.243301)
(14.3349 0.0121669 0.216282)
(14.3477 0.0100344 0.19339)
(14.3594 0.00831997 0.174007)
(14.3701 0.00691314 0.157225)
(14.3803 0.00571781 0.142128)
(14.39 0.00469282 0.128352)
(14.3991 0.00382083 0.11581)
(14.4076 0.00308465 0.104416)
(14.4156 0.00246777 0.0940837)
(14.423 0.0019547 0.0847269)
(14.4299 0.00153116 0.0762642)
(14.4362 0.00118421 0.0686178)
(14.4419 0.000902252 0.0617151)
(14.4472 0.000675015 0.0554883)
(14.452 0.000493506 0.0498746)
(14.4564 0.00034991 0.0448165)
(14.4605 0.000237487 0.0402609)
(14.4641 0.000150464 0.0361595)
(14.4674 8.39336e-05 0.0324682)
(14.4704 3.37583e-05 0.029147)
(14.4731 -3.5289e-06 0.0261596)
(14.4756 -3.08165e-05 0.023473)
(14.4778 -5.05094e-05 0.0210575)
(14.4798 -6.4616e-05 0.0188862)
(14.4816 -7.48085e-05 0.0169347)
(14.4832 -8.24597e-05 0.0151813)
(14.4847 -8.86894e-05 0.0136063)
(14.486 -9.44183e-05 0.0121922)
(14.4872 -0.000100394 0.010923)
(14.4883 -0.000107259 0.00978486)
(14.4893 -0.000115551 0.00876516)
(14.4902 -0.000125678 0.00785282)
(14.491 -0.000137936 0.00703812)
(14.4917 -0.000152538 0.00631262)
(14.4924 -0.000169607 0.00566918)
(14.493 -0.000189126 0.00510184)
(14.4935 -0.000210921 0.00460582)
(14.494 -0.000234673 0.00417748)
(14.4945 -0.000259882 0.00381448)
(14.4949 -0.000285726 0.00351585)
(14.4953 -0.000310963 0.00328212)
(14.4957 -0.00033393 0.00311539)
(14.4961 -0.000352464 0.00301949)
(14.4964 -0.000363659 0.0030003)
(14.4968 -0.000363665 0.0030661)
(14.4972 -0.000347612 0.00322793)
(14.4976 -0.000309367 0.00349995)
(14.498 -0.000241223 0.00389988)
(14.4984 -0.000133707 0.00444964)
(14.4988 2.47371e-05 0.00517603)
(14.4993 0.000248146 0.00611124)
(14.4998 0.000553085 0.00729333)
(14.5003 0.000958896 0.00876672)
(14.5008 0.00149209 0.0105967)
(14.5014 0.00224167 0.0130472)
(14.502 0.00339261 0.0166334)
(14.5022 0.00518132 0.0219501)
(14.5042 0.00812288 0.030489)
(14.4952 0.0124156 0.0418944)
(14.5175 0.0201439 0.0645292)
(14.4389 0.0309844 0.093011)
(13.9895 0.0817123 0.482738)
(14.0797 0.0673268 0.437185)
(14.0431 0.0552121 0.397116)
(14.055 0.0432734 0.350324)
(14.0657 0.0338767 0.308736)
(14.0799 0.0265144 0.272022)
(14.0948 0.0208732 0.24047)
(14.1091 0.0165728 0.213653)
(14.1224 0.013289 0.190952)
(14.1345 0.0107693 0.171745)
(14.1456 0.00878197 0.155126)
(14.1559 0.00715132 0.140184)
(14.1658 0.00579642 0.126556)
(14.175 0.00467576 0.114156)
(14.1836 0.00375288 0.102896)
(14.1916 0.00299612 0.0926897)
(14.199 0.00237823 0.0834509)
(14.2059 0.00187594 0.0750979)
(14.2122 0.00146948 0.0675536)
(14.2179 0.00114214 0.0607453)
(14.2232 0.000879863 0.0546056)
(14.2279 0.000670863 0.0490722)
(14.2323 0.000505289 0.0440878)
(14.2363 0.000374931 0.0395997)
(14.2399 0.000272966 0.0355601)
(14.2431 0.00019374 0.0319253)
(14.2461 0.00013259 0.0286557)
(14.2488 8.56766e-05 0.0257152)
(14.2512 4.98469e-05 0.0230713)
(14.2534 2.24994e-05 0.0206946)
(14.2554 1.49143e-06 0.0185585)
(14.2571 -1.494e-05 0.016639)
(14.2588 -2.82188e-05 0.0149145)
(14.2602 -3.95398e-05 0.0133657)
(14.2615 -4.98284e-05 0.0119751)
(14.2627 -5.99225e-05 0.0107273)
(14.2637 -7.04862e-05 0.00960834)
(14.2647 -8.20562e-05 0.00860587)
(14.2656 -9.50494e-05 0.00770899)
(14.2663 -0.000109795 0.00690812)
(14.267 -0.000126542 0.00619498)
(14.2677 -0.000145421 0.00556252)
(14.2683 -0.000166409 0.0050049)
(14.2688 -0.000189347 0.00451738)
(14.2693 -0.000213946 0.00409645)
(14.2697 -0.000239685 0.00373983)
(14.2701 -0.000265682 0.00344667)
(14.2705 -0.000290664 0.00321752)
(14.2709 -0.000312958 0.00305451)
(14.2712 -0.00033029 0.00296153)
(14.2716 -0.000339556 0.00294453)
(14.272 -0.000336716 0.00301188)
(14.2723 -0.000316634 0.0031747)
(14.2727 -0.000272718 0.0034472)
(14.2731 -0.000196695 0.00384723)
(14.2735 -7.83532e-05 0.00439693)
(14.274 9.49676e-05 0.00512337)
(14.2744 0.00033859 0.00605903)
(14.275 0.000670707 0.00724247)
(14.2755 0.00111287 0.00871873)
(14.2761 0.0016945 0.0105542)
(14.2767 0.00251341 0.0130148)
(14.2775 0.00377317 0.0166199)
(14.2779 0.00573952 0.0219797)
(14.2802 0.00895559 0.0305949)
(14.2719 0.0137039 0.0421226)
(14.295 0.0221116 0.0652618)
(14.2153 0.0332562 0.0941028)
(13.2287 0.116304 0.46572)
(13.3287 0.0935173 0.420594)
(13.3013 0.0738562 0.381461)
(13.3188 0.0561242 0.335875)
(13.3338 0.0425814 0.295477)
(13.3508 0.032404 0.259943)
(13.3674 0.0248778 0.229479)
(13.3828 0.0193236 0.203645)
(13.3968 0.0152058 0.181817)
(13.4093 0.0121285 0.163379)
(13.4205 0.00975803 0.147449)
(13.4309 0.00785493 0.133146)
(13.4407 0.00630582 0.120115)
(13.4498 0.00504883 0.108273)
(13.4583 0.00403176 0.0975317)
(13.4662 0.00321093 0.0878048)
(13.4734 0.0025501 0.0790085)
(13.48 0.00201937 0.0710629)
(13.4861 0.00159416 0.0638925)
(13.4917 0.00125436 0.0574266)
(13.4967 0.000983554 0.0516)
(13.5013 0.00076834 0.0463524)
(13.5055 0.000597817 0.0416283)
(13.5093 0.000463116 0.0373773)
(13.5128 0.000357028 0.0335531)
(13.5159 0.000273701 0.0301139)
(13.5187 0.000208391 0.0270217)
(13.5212 0.000157251 0.0242419)
(13.5236 0.000117158 0.0217436)
(13.5256 8.55633e-05 0.0194986)
(13.5275 6.03938e-05 0.0174816)
(13.5292 3.99609e-05 0.0156696)
(13.5307 2.29036e-05 0.0140422)
(13.5321 8.10527e-06 0.0125808)
(13.5334 -5.35712e-06 0.0112691)
(13.5345 -1.82701e-05 0.0100922)
(13.5355 -3.12674e-05 0.00903694)
(13.5364 -4.48499e-05 0.00809159)
(13.5372 -5.94209e-05 0.00724581)
(13.5379 -7.5319e-05 0.00649053)
(13.5386 -9.27962e-05 0.00581792)
(13.5392 -0.000111981 0.00522129)
(13.5397 -0.000132871 0.00469508)
(13.5402 -0.000155364 0.00423481)
(13.5407 -0.000179221 0.00383718)
(13.5411 -0.000203944 0.00350009)
(13.5415 -0.000228717 0.00322276)
(13.5418 -0.000252403 0.00300572)
(13.5422 -0.000273455 0.00285105)
(13.5425 -0.000289692 0.00276253)
(13.5428 -0.000298154 0.00274597)
(13.5431 -0.000295002 0.0028095)
(13.5435 -0.000275242 0.0029639)
(13.5438 -0.00023242 0.00322301)
(13.5442 -0.000158391 0.00360431)
(13.5446 -4.28834e-05 0.00412952)
(13.545 0.000126906 0.00482525)
(13.5455 0.000366603 0.00572367)
(13.546 0.000695229 0.00686308)
(13.5466 0.00113557 0.00828868)
(13.5473 0.00171889 0.010067)
(13.548 0.00254659 0.0124595)
(13.5489 0.00383226 0.01598)
(13.5497 0.00586616 0.0212491)
(13.5523 0.00922889 0.0297772)
(13.5448 0.0143029 0.0412878)
(13.569 0.0234507 0.064875)
(13.4883 0.035075 0.0945402)
(11.8426 0.138291 0.430553)
(11.9576 0.107404 0.386893)
(11.944 0.0820462 0.349973)
(11.9698 0.0605268 0.307109)
(11.9903 0.0446699 0.269365)
(12.0105 0.033172 0.236355)
(12.029 0.0249221 0.208177)
(12.0454 0.0189954 0.184371)
(12.0598 0.0147056 0.164322)
(12.0723 0.011568 0.147433)
(12.0833 0.00919714 0.132876)
(12.0935 0.0073275 0.119835)
(12.1029 0.00583119 0.107978)
(12.1116 0.00463622 0.0972234)
(12.1196 0.00368352 0.087486)
(12.127 0.00292495 0.0786832)
(12.1337 0.00232159 0.0707353)
(12.1399 0.00184212 0.0635666)
(12.1455 0.00146139 0.0571063)
(12.1506 0.00115929 0.0512883)
(12.1552 0.000919745 0.0460518)
(12.1594 0.000729944 0.0413409)
(12.1633 0.000579651 0.0371044)
(12.1667 0.000460702 0.0332959)
(12.1699 0.000366579 0.0298729)
(12.1727 0.000292079 0.0267971)
(12.1752 0.000233047 0.0240337)
(12.1776 0.000186156 0.0215514)
(12.1797 0.000148727 0.0193218)
(12.1815 0.000118607 0.0173196)
(12.1832 9.40539e-05 0.0155215)
(12.1848 7.36664e-05 0.0139071)
(12.1862 5.63115e-05 0.0124578)
(12.1874 4.10687e-05 0.0111569)
(12.1885 2.71541e-05 0.00998946)
(12.1895 1.39221e-05 0.00894227)
(12.1904 8.48203e-07 0.00800346)
(12.1912 -1.2489e-05 0.00716247)
(12.192 -2.64427e-05 0.00641002)
(12.1926 -4.1315e-05 0.00573797)
(12.1932 -5.73242e-05 0.00513929)
(12.1938 -7.45932e-05 0.00460796)
(12.1942 -9.31635e-05 0.00413897)
(12.1947 -0.000113005 0.00372829)
(12.1951 -0.000133946 0.00337297)
(12.1954 -0.000155597 0.00307116)
(12.1958 -0.000177343 0.00282212)
(12.1961 -0.000198326 0.00262635)
(12.1964 -0.000217301 0.00248571)
(12.1967 -0.00023248 0.00240368)
(12.1969 -0.000241444 0.00238557)
(12.1972 -0.000241003 0.00243882)
(12.1975 -0.000226926 0.00257335)
(12.1978 -0.000193676 0.00280197)
(12.1981 -0.000134122 0.00314092)
(12.1985 -3.9106e-05 0.00361053)
(12.1989 0.000102957 0.00423585)
(12.1994 0.000306587 0.00504742)
(12.1999 0.000589897 0.00608202)
(12.2005 0.000975205 0.00738351)
(12.2011 0.00149358 0.00901639)
(12.2019 0.00224145 0.0112273)
(12.203 0.00342659 0.0145061)
(12.204 0.00535095 0.0194689)
(12.2071 0.0086357 0.0276194)
(12.2006 0.0137575 0.0387934)
(12.2261 0.0236925 0.0625506)
(12.1453 0.0358828 0.0934326)
(9.70296 0.138478 0.37048)
(9.83628 0.101277 0.329941)
(9.83937 0.0743673 0.297253)
(9.87341 0.0528302 0.259417)
(9.89883 0.0377526 0.226485)
(9.92121 0.0272738 0.197935)
(9.94034 0.0200121 0.173727)
(9.95655 0.0149488 0.153394)
(9.97029 0.011377 0.136353)
(9.98194 0.00882212 0.122059)
(9.99205 0.00692859 0.109782)
(10.0012 0.00546138 0.09882)
(10.0095 0.00430652 0.0888844)
(10.0172 0.00339851 0.0798979)
(10.0242 0.00268498 0.0717834)
(10.0305 0.00212431 0.0644662)
(10.0363 0.00168364 0.0578751)
(10.0415 0.00133708 0.0519432)
(10.0463 0.00106432 0.0466083)
(10.0506 0.000849434 0.0418131)
(10.0546 0.000679949 0.0375048)
(10.0581 0.000546102 0.0336354)
(10.0613 0.000440238 0.030161)
(10.0642 0.000356357 0.027042)
(10.0669 0.000289747 0.0242424)
(10.0692 0.000236701 0.0217299)
(10.0714 0.000194299 0.0194751)
(10.0733 0.000160229 0.0174518)
(10.0751 0.000132647 0.0156363)
(10.0766 0.000110085 0.0140073)
(10.078 9.13694e-05 0.0125456)
(10.0793 7.55606e-05 0.0112341)
(10.0805 6.19019e-05 0.0100574)
(10.0815 4.97458e-05 0.00900183)
(10.0824 3.8601e-05 0.00805495)
(10.0833 2.801e-05 0.00720584)
(10.084 1.76238e-05 0.00644474)
(10.0847 7.1461e-06 0.00576296)
(10.0853 -3.68462e-06 0.00515287)
(10.0858 -1.50862e-05 0.00460778)
(10.0863 -2.72155e-05 0.0041219)
(10.0868 -4.01814e-05 0.00369026)
(10.0872 -5.40637e-05 0.00330869)
(10.0875 -6.88895e-05 0.00297391)
(10.0878 -8.45704e-05 0.00268346)
(10.0881 -0.000100887 0.00243579)
(10.0884 -0.000117505 0.00223025)
(10.0886 -0.000133928 0.0020672)
(10.0889 -0.000149367 0.00194815)
(10.0891 -0.000162667 0.00187596)
(10.0893 -0.000172266 0.001855)
(10.0895 -0.000176044 0.00189146)
(10.0897 -0.000171093 0.0019936)
(10.09 -0.000153529 0.00217223)
(10.0903 -0.000118263 0.00244112)
(10.0905 -5.85557e-05 0.00281767)
(10.0909 3.43954e-05 0.0033235)
(10.0913 0.000171955 0.00398533)
(10.0917 0.000368814 0.00483572)
(10.0923 0.000643771 0.00591417)
(10.0929 0.00102371 0.00727878)
(10.0937 0.00158738 0.00914369)
(10.0947 0.00251099 0.0119415)
(10.096 0.00407709 0.0162446)
(10.0994 0.00692306 0.0234882)
(10.0941 0.0115174 0.0336201)
(10.1214 0.0220665 0.0566749)
(10.0425 0.0346799 0.0887706)
(6.66045 0.103273 0.273621)
(6.80649 0.0655235 0.239297)
(6.82259 0.0452687 0.214453)
(6.85926 0.0300195 0.185559)
(6.88467 0.0202952 0.160922)
(6.90512 0.014 0.139839)
(6.92161 0.00987913 0.122136)
(6.93498 0.00714208 0.107387)
(6.94595 0.00528927 0.0951105)
(6.95502 0.00400991 0.0848714)
(6.96276 0.00309011 0.0761211)
(6.96963 0.0023965 0.068342)
(6.97586 0.001864 0.0613207)
(6.98149 0.0014547 0.0549947)
(6.98659 0.00113958 0.0493034)
(6.99121 0.000896437 0.0441887)
(6.99538 0.000708359 0.0395963)
(6.99916 0.000562461 0.0354754)
(7.00258 0.00044893 0.0317796)
(7.00567 0.000360294 0.0284662)
(7.00846 0.000290851 0.0254964)
(7.01098 0.00023624 0.0228352)
(7.01326 0.000193119 0.0204506)
(7.01532 0.000158924 0.0183141)
(7.01717 0.000131675 0.0163998)
(7.01885 0.000109845 0.0146847)
(7.02036 9.22438e-05 0.013148)
(7.02172 7.79381e-05 0.011771)
(7.02294 6.61933e-05 0.010537)
(7.02405 5.64264e-05 0.00943112)
(7.02504 4.81798e-05 0.00843992)
(7.02594 4.10848e-05 0.00755142)
(7.02675 3.48431e-05 0.00675495)
(7.02747 2.91897e-05 0.00604091)
(7.02812 2.39278e-05 0.0054008)
(7.02871 1.88779e-05 0.004827)
(7.02923 1.38941e-05 0.00431278)
(7.0297 8.84257e-06 0.00385215)
(7.03013 3.60005e-06 0.00343984)
(7.0305 -1.92969e-06 0.00307124)
(7.03084 -7.82257e-06 0.00274233)
(7.03115 -1.41536e-05 0.00244965)
(7.03142 -2.10001e-05 0.00219033)
(7.03167 -2.84073e-05 0.00196205)
(7.03188 -3.63647e-05 0.00176312)
(7.03208 -4.48329e-05 0.00159237)
(7.03226 -5.37579e-05 0.00144929)
(7.03243 -6.30172e-05 0.00133404)
(7.03258 -7.23517e-05 0.00124759)
(7.03272 -8.13697e-05 0.0011918)
(7.03286 -8.95427e-05 0.00116961)
(7.033 -9.60903e-05 0.00118518)
(7.03314 -9.98675e-05 0.00124417)
(7.03329 -9.93177e-05 0.00135401)
(7.03346 -9.22692e-05 0.00152431)
(7.03365 -7.5678e-05 0.0017673)
(7.03387 -4.53989e-05 0.00209839)
(7.03413 4.33736e-06 0.00253679)
(7.03445 8.1528e-05 0.00310637)
(7.03483 0.000197104 0.00383658)
(7.03529 0.000367614 0.00477088)
(7.03591 0.000637644 0.00606312)
(7.03679 0.00111364 0.00803035)
(7.03793 0.00199936 0.0111211)
(7.04119 0.00386205 0.0165363)
(7.03725 0.00688514 0.0242036)
(7.06587 0.0174498 0.0442909)
(6.99516 0.0305819 0.0763437)
(2.55514 0.0369225 0.120722)
(2.67216 0.018765 0.100885)
(2.68485 0.0116962 0.0899566)
(2.70744 0.00671597 0.0765297)
(2.72112 0.00396807 0.0655696)
(2.73112 0.00240339 0.0563992)
(2.7387 0.00149344 0.0488272)
(2.74457 0.000955181 0.0426096)
(2.74925 0.000629397 0.0374962)
(2.75305 0.000427825 0.0332746)
(2.75624 0.000297915 0.0296984)
(2.75905 0.000210229 0.026544)
(2.76158 0.000150047 0.0237176)
(2.76385 0.000108666 0.0211883)
(2.76591 8.01079e-05 0.0189268)
(2.76776 6.02798e-05 0.0169062)
(2.76943 4.63932e-05 0.0151016)
(2.77095 3.65548e-05 0.0134904)
(2.77231 2.94839e-05 0.012052)
(2.77355 2.43147e-05 0.010768)
(2.77467 2.04615e-05 0.0096218)
(2.77568 1.75256e-05 0.00859841)
(2.77659 1.52379e-05 0.00768457)
(2.77741 1.3415e-05 0.00686839)
(2.77816 1.19283e-05 0.0061393)
(2.77883 1.06929e-05 0.00548784)
(2.77943 9.644e-06 0.0049056)
(2.77997 8.73469e-06 0.0043851)
(2.78047 7.92983e-06 0.00391965)
(2.78091 7.20129e-06 0.00350333)
(2.78131 6.53106e-06 0.00313084)
(2.78166 5.90059e-06 0.00279747)
(2.78199 5.29457e-06 0.00249905)
(2.78228 4.69183e-06 0.00223181)
(2.78254 4.07937e-06 0.00199247)
(2.78277 3.44848e-06 0.00177803)
(2.78298 2.78519e-06 0.0015859)
(2.78317 2.07186e-06 0.00141377)
(2.78334 1.29124e-06 0.00125959)
(2.78349 4.31565e-07 0.00112157)
(2.78362 -5.22028e-07 0.000998138)
(2.78374 -1.59456e-06 0.000887945)
(2.78385 -2.81614e-06 0.000789853)
(2.78394 -4.20862e-06 0.000702958)
(2.78403 -5.78793e-06 0.000626559)
(2.7841 -7.58302e-06 0.000560152)
(2.78417 -9.6376e-06 0.000503449)
(2.78423 -1.19894e-05 0.000456436)
(2.78429 -1.46612e-05 0.000419397)
(2.78434 -1.76806e-05 0.000392941)
(2.78438 -2.10773e-05 0.000378048)
(2.78442 -2.48499e-05 0.000376158)
(2.78447 -2.89686e-05 0.000389282)
(2.78451 -3.33664e-05 0.000420105)
(2.78456 -3.78471e-05 0.00047211)
(2.78461 -4.20634e-05 0.000549781)
(2.78467 -4.54407e-05 0.000658867)
(2.78474 -4.69195e-05 0.000806685)
(2.78483 -4.47263e-05 0.00100244)
(2.78494 -3.60304e-05 0.00125769)
(2.78509 -1.60814e-05 0.00158972)
(2.7853 2.62849e-05 0.002057)
(2.78563 0.000120827 0.00278198)
(2.78611 0.000341895 0.00395373)
(2.78807 0.000949 0.00618743)
(2.78558 0.00195781 0.00916447)
(2.80943 0.00757215 0.0205382)
(2.76529 0.0169188 0.046657)
(0.835665 -0.00471585 0.0380955)
(0.881692 -7.93683e-05 0.0311255)
(0.878259 -0.000888293 0.0280383)
(0.886004 -0.000269522 0.0234193)
(0.888806 -0.000188547 0.0200537)
(0.89149 -0.000100673 0.0171454)
(0.893497 -5.75682e-05 0.0147885)
(0.895126 -3.35949e-05 0.0128641)
(0.896469 -1.99603e-05 0.0112904)
(0.897591 -1.23161e-05 0.00999757)
(0.898557 -7.93305e-06 0.00890694)
(0.899428 -5.39629e-06 0.00794849)
(0.900225 -4.00472e-06 0.00709253)
(0.900956 -3.31811e-06 0.00632882)
