internalField   nonuniform List<vector> 
(1.85333 -3.75172e-05 0.00233236)
(1.85393 -3.97253e-05 0.00208418)
(1.85447 -4.0454e-05 0.0018629)
(1.85495 -4.00661e-05 0.00166552)
(1.85538 -3.88597e-05 0.00148938)
(1.85576 -3.70758e-05 0.00133213)
(1.85611 -3.49072e-05 0.00119169)
(1.85642 -3.25058e-05 0.00106621)
(1.8567 -2.99905e-05 0.000954073)
(1.85695 -2.74532e-05 0.000853823)
(1.85717 -2.49631e-05 0.00076418)
(1.85737 -2.25697e-05 0.000684003)
(1.85755 -2.03051e-05 0.000612278)
(1.85771 -1.8187e-05 0.0005481)
(1.85785 -1.62238e-05 0.000490665)
(1.85798 -1.44195e-05 0.000439255)
(1.8581 -1.27761e-05 0.000393231)
(1.8582 -1.12921e-05 0.000352025)
(1.8583 -9.96104e-06 0.000315126)
(1.85838 -8.77166e-06 0.000282081)
(1.85845 -7.71103e-06 0.000252483)
(1.85852 -6.76716e-06 0.00022597)
(1.85858 -5.93009e-06 0.000202217)
(1.85863 -5.19083e-06 0.000180935)
(1.85868 -4.54073e-06 0.000161867)
(1.85872 -3.97126e-06 0.000144779)
(1.85876 -3.47404e-06 0.000129467)
(1.8588 -3.04106e-06 0.000115744)
(1.85883 -2.66402e-06 0.000103446)
(1.85885 -2.33494e-06 9.24236e-05)
(1.85888 -2.04753e-06 8.25447e-05)
(1.8589 -1.79722e-06 7.36904e-05)
(1.85892 -1.57932e-06 6.57555e-05)
(1.85894 -1.38896e-06 5.86469e-05)
(1.85895 -1.22267e-06 5.22821e-05)
(1.85897 -1.0775e-06 4.65883e-05)
(1.85898 -9.4906e-07 4.14616e-05)
(1.85899 -8.26104e-07 3.64728e-05)
(1.859 -7.04401e-07 3.1397e-05)
(1.85902 -5.9052e-07 2.63906e-05)
(1.85903 -4.93245e-07 2.16778e-05)
(1.85904 -4.05955e-07 1.76168e-05)
(1.85905 -4.25427e-07 1.4491e-05)
(1.85906 -2.37816e-07 1.39299e-05)
(1.76579 0.00825124 0.0612441)
(1.7989 0.00656263 0.050331)
(1.80662 0.00566744 0.0421456)
(1.81645 0.00460251 0.0347627)
(1.82523 0.00370212 0.0288561)
(1.83251 0.00297817 0.0242242)
(1.83861 0.00239924 0.0205763)
(1.8437 0.00194122 0.0176869)
(1.84794 0.00158043 0.0153791)
(1.85149 0.00129608 0.0135178)
(1.85452 0.00106664 0.0119706)
(1.85723 0.000874604 0.0106273)
(1.85968 0.000712213 0.00944034)
(1.86188 0.000575829 0.00839084)
(1.86387 0.000462058 0.00746235)
(1.86567 0.000367781 0.00664034)
(1.86728 0.000290178 0.00591209)
(1.86872 0.000226734 0.00526643)
(1.87002 0.00017523 0.00469359)
(1.87119 0.000133726 0.00418498)
(1.87223 0.000100541 0.0037331)
(1.87317 7.42317e-05 0.00333136)
(1.87401 5.3567e-05 0.00297397)
(1.87476 3.75049e-05 0.00265583)
(1.87544 2.51698e-05 0.00237248)
(1.87604 1.583e-05 0.00211998)
(1.87659 8.87777e-06 0.00189486)
(1.87707 3.8114e-06 0.00169405)
(1.87751 2.19628e-07 0.00151485)
(1.8779 -2.23179e-06 0.00135488)
(1.87825 -3.81199e-06 0.00121201)
(1.87856 -4.73652e-06 0.00108437)
(1.87884 -5.17666e-06 0.0009703)
(1.87909 -5.26864e-06 0.000868328)
(1.87932 -5.11971e-06 0.000777148)
(1.87952 -4.81322e-06 0.0006956)
(1.8797 -4.41112e-06 0.00062265)
(1.87987 -3.95756e-06 0.000557379)
(1.88001 -3.48369e-06 0.000498966)
(1.88014 -3.01215e-06 0.000446682)
(1.88026 -2.56044e-06 0.000399878)
(1.88036 -2.14109e-06 0.000357974)
(1.88046 -1.76188e-06 0.000320452)
(1.88054 -1.42557e-06 0.000286849)
(1.88061 -1.13132e-06 0.000256752)
(1.88068 -8.76063e-07 0.00022979)
(1.88074 -6.55947e-07 0.000205636)
(1.8808 -4.68018e-07 0.000183995)
(1.88084 -3.1053e-07 0.000164605)
(1.88089 -1.82174e-07 0.000147231)
(1.88093 -8.09706e-08 0.000131663)
(1.88096 -3.31042e-09 0.000117711)
(1.88099 5.48446e-08 0.000105206)
(1.88102 9.75783e-08 9.39981e-05)
(1.88104 1.27962e-07 8.39515e-05)
(1.88107 1.48867e-07 7.4947e-05)
(1.88109 1.63053e-07 6.6878e-05)
(1.8811 1.72076e-07 5.96497e-05)
(1.88112 1.77037e-07 5.31778e-05)
(1.88113 1.79089e-07 4.73883e-05)
(1.88115 1.78848e-07 4.21759e-05)
(1.88116 1.77145e-07 3.71041e-05)
(1.88117 1.73872e-07 3.19436e-05)
(1.88118 1.67938e-07 2.68538e-05)
(1.8812 1.61969e-07 2.20637e-05)
(1.88121 1.74951e-07 1.79324e-05)
(1.88122 1.44488e-07 1.47607e-05)
(1.88123 4.68748e-07 1.42106e-05)
(1.73642 0.0150285 0.061136)
(1.77026 0.0120873 0.0501542)
(1.77882 0.00982253 0.0419325)
(1.78903 0.00768647 0.0345596)
(1.79815 0.00597699 0.028655)
(1.80568 0.0046693 0.0240318)
(1.81195 0.00367622 0.0203953)
(1.81716 0.00292431 0.0175178)
(1.82148 0.00235353 0.0152215)
(1.82508 0.00191747 0.0133712)
(1.82816 0.00157457 0.0118341)
(1.8309 0.00129376 0.0105007)
(1.83336 0.00106067 0.00932325)
(1.83559 0.000867829 0.00828286)
(1.83758 0.000708791 0.00736302)
(1.83938 0.000577999 0.00654919)
(1.84099 0.00047072 0.0058286)
(1.84244 0.000382945 0.00519011)
(1.84373 0.000311301 0.00462392)
(1.84489 0.000252956 0.00412148)
(1.84593 0.000205545 0.0036753)
(1.84686 0.000167101 0.00327881)
(1.8477 0.00013599 0.00292624)
(1.84845 0.000110859 0.00261252)
(1.84912 9.05957e-05 0.00233323)
(1.84971 7.4282e-05 0.00208443)
(1.85025 6.11644e-05 0.00186268)
(1.85073 5.0625e-05 0.00166495)
(1.85116 4.21587e-05 0.00148855)
(1.85155 3.53545e-05 0.00133112)
(1.85189 2.98794e-05 0.00119056)
(1.8522 2.54646e-05 0.00106501)
(1.85248 2.18939e-05 0.000952845)
(1.85273 1.89934e-05 0.000852597)
(1.85295 1.66235e-05 0.000762977)
(1.85315 1.4672e-05 0.000682839)
(1.85333 1.30498e-05 0.000611163)
(1.85349 1.16867e-05 0.000547043)
(1.85363 1.05284e-05 0.000489669)
(1.85376 9.53334e-06 0.000438324)
(1.85387 8.66958e-06 0.000392365)
(1.85398 7.91123e-06 0.000351223)
(1.85407 7.23699e-06 0.000314387)
(1.85415 6.62981e-06 0.000281402)
(1.85423 6.07785e-06 0.000251862)
(1.85429 5.57364e-06 0.000225402)
(1.85435 5.1121e-06 0.0002017)
(1.8544 4.68863e-06 0.000180466)
(1.85445 4.29866e-06 0.000161441)
(1.85449 3.938e-06 0.000144396)
(1.85453 3.60331e-06 0.000129123)
(1.85457 3.29174e-06 0.000115437)
(1.8546 3.00154e-06 0.000103171)
(1.85462 2.7319e-06 9.21764e-05)
(1.85465 2.48276e-06 8.23213e-05)
(1.85467 2.254e-06 7.34886e-05)
(1.85469 2.04492e-06 6.55737e-05)
(1.85471 1.8547e-06 5.84832e-05)
(1.85472 1.68261e-06 5.21349e-05)
(1.85474 1.52767e-06 4.64567e-05)
(1.85475 1.38734e-06 4.13449e-05)
(1.85476 1.25083e-06 3.63709e-05)
(1.85477 1.1127e-06 3.13102e-05)
(1.85479 9.79228e-07 2.63194e-05)
(1.8548 8.63399e-07 2.16225e-05)
(1.85481 7.95559e-07 1.75708e-05)
(1.85482 7.52767e-07 1.44684e-05)
(1.85483 1.20718e-06 1.39646e-05)
(1.64675 0.0210621 0.0596112)
(1.68177 0.0168121 0.0487219)
(1.69165 0.013237 0.040613)
(1.70254 0.0101317 0.0333914)
(1.71217 0.00772347 0.0276132)
(1.72002 0.00593073 0.0231034)
(1.72648 0.00460558 0.0195662)
(1.7318 0.00362566 0.016774)
(1.73618 0.00289684 0.0145509)
(1.7398 0.00234974 0.0127632)
(1.74288 0.00192589 0.011281)
(1.7456 0.00158323 0.00999741)
(1.74804 0.00130196 0.00886586)
(1.75023 0.00107142 0.00786773)
(1.7522 0.000882653 0.00698665)
(1.75395 0.000728185 0.0062083)
(1.75553 0.000601805 0.00552013)
(1.75694 0.000498394 0.00491119)
(1.75819 0.000413744 0.00437191)
(1.75932 0.000344406 0.00389394)
(1.76033 0.000287561 0.00346996)
(1.76123 0.000240905 0.00309361)
(1.76203 0.00020256 0.00275928)
(1.76275 0.000170994 0.00246208)
(1.76339 0.00014496 0.00219771)
(1.76397 0.000123442 0.00196241)
(1.76448 0.000105611 0.00175285)
(1.76494 9.07911e-05 0.00156612)
(1.76536 7.84335e-05 0.00139965)
(1.76572 6.80896e-05 0.00125116)
(1.76606 5.93945e-05 0.00111867)
(1.76635 5.20517e-05 0.00100039)
(1.76662 4.58206e-05 0.000894771)
(1.76685 4.05061e-05 0.000800418)
(1.76707 3.59497e-05 0.000716105)
(1.76726 3.20214e-05 0.000640741)
(1.76743 2.86144e-05 0.00057336)
(1.76758 2.5641e-05 0.000513101)
(1.76772 2.30303e-05 0.000459201)
(1.76784 2.07258e-05 0.000410978)
(1.76795 1.8683e-05 0.000367827)
(1.76805 1.68656e-05 0.000329207)
(1.76813 1.52422e-05 0.000294637)
(1.76821 1.37859e-05 0.000263688)
(1.76828 1.24739e-05 0.000235977)
(1.76835 1.12882e-05 0.000211161)
(1.7684 1.02146e-05 0.000188935)
(1.76845 9.24157e-06 0.000169028)
(1.7685 8.35969e-06 0.000151194)
(1.76854 7.56043e-06 0.000135218)
(1.76858 6.83531e-06 0.000120905)
(1.76861 6.17642e-06 0.000108079)
(1.76864 5.57693e-06 9.65855e-05)
(1.76866 5.03167e-06 8.62842e-05)
(1.76869 4.53635e-06 7.70513e-05)
(1.76871 4.08727e-06 6.87759e-05)
(1.76873 3.68119e-06 6.13603e-05)
(1.76874 3.31508e-06 5.47175e-05)
(1.76876 2.98652e-06 4.87709e-05)
(1.76877 2.69268e-06 4.34522e-05)
(1.76878 2.42893e-06 3.86643e-05)
(1.7688 2.17361e-06 3.40056e-05)
(1.76881 1.91791e-06 2.92658e-05)
(1.76882 1.67381e-06 2.45905e-05)
(1.76883 1.46233e-06 2.0192e-05)
(1.76884 1.32642e-06 1.63993e-05)
(1.76885 1.27951e-06 1.35012e-05)
(1.76886 1.86473e-06 1.30884e-05)
(1.48302 0.0250596 0.0561041)
(1.51957 0.0195091 0.0455465)
(1.53113 0.0148935 0.0377734)
(1.54285 0.0111421 0.0309136)
(1.55299 0.0083309 0.0254445)
(1.5611 0.00629625 0.0211995)
(1.56765 0.00482918 0.0178868)
(1.57296 0.00376657 0.0152833)
(1.57729 0.00298989 0.0132188)
(1.58083 0.00241534 0.0115648)
(1.58382 0.00197566 0.0101979)
(1.58644 0.00162392 0.00901796)
(1.58877 0.00133776 0.00798088)
(1.59086 0.00110494 0.00706873)
(1.59271 0.000915371 0.00626579)
(1.59437 0.000760831 0.00555833)
(1.59584 0.000634626 0.00493442)
(1.59716 0.000531342 0.00438364)
(1.59833 0.000446609 0.00389695)
(1.59938 0.000376905 0.0034665)
(1.60031 0.000319394 0.00308542)
(1.60114 0.000271794 0.00274776)
(1.60188 0.000232265 0.00244832)
(1.60255 0.000199322 0.00218256)
(1.60314 0.000171767 0.00194651)
(1.60367 0.00014863 0.0017367)
(1.60414 0.000129125 0.00155008)
(1.60456 0.000112617 0.00138399)
(1.60494 9.85878e-05 0.00123608)
(1.60528 8.66144e-05 0.00110428)
(1.60558 7.63509e-05 0.000986794)
(1.60585 6.75134e-05 0.000882008)
(1.60609 5.98698e-05 0.000788511)
(1.60631 5.3231e-05 0.000705053)
(1.6065 4.74424e-05 0.000630526)
(1.60667 4.23757e-05 0.000563951)
(1.60683 3.79233e-05 0.000504463)
(1.60697 3.39947e-05 0.000451294)
(1.60709 3.05144e-05 0.000403761)
(1.6072 2.74199e-05 0.000361256)
(1.6073 2.46611e-05 0.000323238)
(1.60739 2.21964e-05 0.000289227)
(1.60747 1.99907e-05 0.000258793)
(1.60755 1.80128e-05 0.000231556)
(1.60761 1.62353e-05 0.000207176)
(1.60767 1.46341e-05 0.00018535)
(1.60772 1.31893e-05 0.00016581)
(1.60777 1.18844e-05 0.000148312)
(1.60781 1.0706e-05 0.000132642)
(1.60784 9.64201e-06 0.000118607)
(1.60788 8.68163e-06 0.000106034)
(1.60791 7.81441e-06 9.47699e-05)
(1.60793 7.03111e-06 8.46763e-05)
(1.60796 6.32361e-06 7.56309e-05)
(1.60798 5.68466e-06 6.75244e-05)
(1.608 5.10806e-06 6.02594e-05)
(1.60801 4.58845e-06 5.37498e-05)
(1.60803 4.12165e-06 4.7919e-05)
(1.60804 3.70347e-06 4.26991e-05)
(1.60805 3.33024e-06 3.80308e-05)
(1.60807 2.99567e-06 3.38285e-05)
(1.60808 2.67276e-06 2.97402e-05)
(1.60809 2.35042e-06 2.558e-05)
(1.6081 2.04388e-06 2.14766e-05)
(1.60811 1.78048e-06 1.76188e-05)
(1.60812 1.60978e-06 1.42942e-05)
(1.60813 1.5792e-06 1.17619e-05)
(1.60814 2.29424e-06 1.14935e-05)
(1.22714 0.0252648 0.0496129)
(1.26506 0.0186273 0.0397821)
(1.27819 0.0136418 0.0327189)
(1.29039 0.00990795 0.0265684)
(1.30059 0.0072326 0.0217013)
(1.30855 0.0053664 0.0179586)
(1.31483 0.00406093 0.0150618)
(1.31982 0.00313763 0.0128014)
(1.32383 0.00247542 0.0110206)
(1.32708 0.00199282 0.00960214)
(1.32978 0.00162768 0.00843613)
(1.33213 0.00133823 0.00743448)
(1.33421 0.00110453 0.00655828)
(1.33606 0.000915529 0.00579114)
(1.33769 0.000762299 0.00511878)
(1.33914 0.000637695 0.00452882)
(1.34042 0.000536011 0.00401056)
(1.34156 0.000452704 0.00355474)
(1.34257 0.000384166 0.00315336)
(1.34347 0.000327529 0.0027995)
(1.34427 0.000280514 0.00248719)
(1.34499 0.000241302 0.00221125)
(1.34562 0.000208446 0.00196719)
(1.34618 0.000180786 0.00175111)
(1.34669 0.000157392 0.00155962)
(1.34714 0.000137516 0.00138978)
(1.34754 0.000120553 0.00123902)
(1.3479 0.000106014 0.00110508)
(1.34822 9.34993e-05 0.000986009)
(1.3485 8.26843e-05 0.000880076)
(1.34876 7.33006e-05 0.000785776)
(1.34899 6.51267e-05 0.000701783)
(1.34919 5.79796e-05 0.000626932)
(1.34937 5.17084e-05 0.000560197)
(1.34954 4.61887e-05 0.000500669)
(1.34968 4.13169e-05 0.000447546)
(1.34981 3.70057e-05 0.00040012)
(1.34993 3.31802e-05 0.000357766)
(1.35004 2.97765e-05 0.000319931)
(1.35013 2.674e-05 0.000286123)
(1.35021 2.40254e-05 0.000255906)
(1.35029 2.15947e-05 0.000228892)
(1.35036 1.94162e-05 0.000204733)
(1.35042 1.74622e-05 0.000183123)
(1.35047 1.57078e-05 0.000163788)
(1.35052 1.41305e-05 0.000146487)
(1.35056 1.27106e-05 0.000131005)
(1.3506 1.14308e-05 0.000117146)
(1.35064 1.02768e-05 0.000104741)
(1.35067 9.23633e-06 9.3634e-05)
(1.3507 8.29847e-06 8.36873e-05)
(1.35072 7.45335e-06 7.47771e-05)
(1.35074 6.69218e-06 6.6794e-05)
(1.35076 6.00695e-06 5.96407e-05)
(1.35078 5.39015e-06 5.32305e-05)
(1.3508 4.83526e-06 4.74869e-05)
(1.35081 4.33658e-06 4.23411e-05)
(1.35082 3.88929e-06 3.77319e-05)
(1.35083 3.48881e-06 3.36057e-05)
(1.35084 3.13133e-06 2.99157e-05)
(1.35085 2.81055e-06 2.65947e-05)
(1.35086 2.50025e-06 2.33639e-05)
(1.35087 2.19062e-06 2.00768e-05)
(1.35088 1.89804e-06 1.68355e-05)
(1.35089 1.64923e-06 1.37905e-05)
(1.3509 1.49375e-06 1.11721e-05)
(1.3509 1.4967e-06 9.18912e-06)
(1.35091 2.31587e-06 9.12171e-06)
(0.855145 0.0192401 0.0382033)
(0.892319 0.0125643 0.0298865)
(0.905476 0.00855893 0.0242362)
(0.916566 0.00592469 0.0194265)
(0.92547 0.00415538 0.0156716)
(0.932183 0.00299132 0.0128289)
(0.937333 0.0022155 0.0106582)
(0.941346 0.00168672 0.0089839)
(0.944511 0.00131827 0.00767826)
(0.947036 0.00105583 0.00664782)
(0.949118 0.000860789 0.00580759)
(0.950913 0.000708318 0.00509121)
(0.952488 0.000586518 0.00446906)
(0.953874 0.000488732 0.00392808)
(0.955093 0.000409789 0.00345704)
(0.956169 0.00034568 0.0030463)
(0.957118 0.000293298 0.00268759)
(0.957957 0.000250229 0.00237384)
(0.9587 0.000214594 0.002099)
(0.959357 0.000184925 0.00185788)
(0.959941 0.000160073 0.00164604)
(0.960459 0.000139133 0.00145966)
(0.960919 0.000121391 0.00129546)
(0.961328 0.000106279 0.00115062)
(0.961693 9.3342e-05 0.00102271)
(0.962017 8.22162e-05 0.00090962)
(0.962306 7.26066e-05 0.000809528)
(0.962564 6.42722e-05 0.000720851)
(0.962794 5.70158e-05 0.000642215)
(0.963 5.06753e-05 0.000572422)
(0.963183 4.51172e-05 0.000510429)
(0.963347 4.02308e-05 0.000455324)
(0.963494 3.59225e-05 0.000406309)
(0.963625 3.21131e-05 0.000362685)
(0.963742 2.87356e-05 0.000323835)
(0.963847 2.57345e-05 0.000289218)
(0.963941 2.30634e-05 0.000258356)
(0.964025 2.06831e-05 0.00023083)
(0.9641 1.85592e-05 0.000206269)
(0.964167 1.66613e-05 0.000184347)
(0.964227 1.49626e-05 0.000164774)
(0.964281 1.34396e-05 0.000147294)
(0.96433 1.20725e-05 0.000131676)
(0.964373 1.08445e-05 0.000117718)
(0.964412 9.74102e-06 0.000105238)
(0.964446 8.74946e-06 9.40766e-05)
(0.964477 7.8584e-06 8.40941e-05)
(0.964505 7.0573e-06 7.51645e-05)
(0.96453 6.33668e-06 6.71759e-05)
(0.964552 5.68777e-06 6.00275e-05)
(0.964572 5.1031e-06 5.36291e-05)
(0.96459 4.57643e-06 4.78996e-05)
(0.964606 4.1024e-06 4.27672e-05)
(0.96462 3.67607e-06 3.81687e-05)
(0.964633 3.29298e-06 3.40484e-05)
(0.964644 2.94938e-06 3.03569e-05)
(0.964654 2.64153e-06 2.70498e-05)
(0.964663 2.36592e-06 2.40877e-05)
(0.964671 2.11956e-06 2.1436e-05)
(0.964678 1.90028e-06 1.90652e-05)
(0.964685 1.70398e-06 1.69315e-05)
(0.964691 1.51414e-06 1.48564e-05)
(0.964697 1.32538e-06 1.27459e-05)
(0.964704 1.14675e-06 1.06656e-05)
(0.96471 9.9718e-07 8.71546e-06)
(0.964716 9.1052e-07 7.04763e-06)
(0.964721 9.43853e-07 5.79994e-06)
(0.964728 1.74537e-06 5.96726e-06)
(0.336599 0.00712819 0.0182861)
(0.36314 0.00395918 0.0134944)
(0.371025 0.00241827 0.0106577)
(0.376971 0.00154704 0.00832245)
(0.381528 0.0010081 0.00654322)
(0.384798 0.000682647 0.00523671)
(0.387216 0.000482285 0.004265)
(0.389054 0.000354417 0.00353231)
(0.390476 0.00027016 0.00297257)
(0.391595 0.000213042 0.00253893)
(0.392509 0.000172448 0.00219122)
(0.393288 0.000141926 0.00189936)
(0.393967 0.000118265 0.00164966)
(0.39456 9.96451e-05 0.00143562)
(0.39508 8.47756e-05 0.00125179)
(0.395536 7.27324e-05 0.00109356)
(0.395937 6.28485e-05 0.000957054)
(0.396291 5.46382e-05 0.000839032)
(0.396603 4.77432e-05 0.000736763)
(0.396878 4.18964e-05 0.00064795)
(0.397122 3.68965e-05 0.000570662)
(0.397339 3.25905e-05 0.000503267)
(0.397531 2.88598e-05 0.000444386)
(0.397701 2.56112e-05 0.000392849)
(0.397853 2.277e-05 0.000347662)
(0.397987 2.02759e-05 0.000307979)
(0.398107 1.80796e-05 0.000273075)
(0.398214 1.61399e-05 0.00024233)
(0.39831 1.44226e-05 0.000215212)
(0.398395 1.28992e-05 0.000191263)
(0.398471 1.15455e-05 0.000170088)
(0.398538 1.0341e-05 0.000151347)
(0.398599 9.26775e-06 0.000134742)
(0.398653 8.30951e-06 0.000120017)
(0.398701 7.45207e-06 0.00010695)
(0.398745 6.68376e-06 9.53432e-05)
(0.398783 5.99504e-06 8.50266e-05)
(0.398818 5.37809e-06 7.58499e-05)
(0.398849 4.82585e-06 6.76819e-05)
(0.398877 4.33172e-06 6.04077e-05)
(0.398901 3.88921e-06 5.39264e-05)
(0.398924 3.49214e-06 4.81494e-05)
(0.398943 3.13487e-06 4.29976e-05)
(0.398961 2.81284e-06 3.84011e-05)
(0.398977 2.52263e-06 3.42979e-05)
(0.398991 2.26163e-06 3.06335e-05)
(0.399004 2.02756e-06 2.73597e-05)
(0.399016 1.81793e-06 2.4434e-05)
(0.399026 1.63006e-06 2.18186e-05)
(0.399035 1.46128e-06 1.94802e-05)
(0.399043 1.30934e-06 1.73889e-05)
(0.39905 1.17245e-06 1.55174e-05)
(0.399057 1.04915e-06 1.3842e-05)
(0.399063 9.38202e-07 1.23416e-05)
(0.399068 8.38666e-07 1.09975e-05)
(0.399072 7.49695e-07 9.79316e-06)
(0.399077 6.70288e-07 8.71379e-06)
(0.39908 5.99497e-07 7.74696e-06)
(0.399084 5.36657e-07 6.88247e-06)
(0.399087 4.81385e-07 6.11054e-06)
(0.399089 4.32744e-07 5.41618e-06)
(0.399092 3.86399e-07 4.74198e-06)
(0.399094 3.40771e-07 4.05679e-06)
(0.399097 2.9672e-07 3.38275e-06)
(0.399099 2.60908e-07 2.75311e-06)
(0.399102 2.42639e-07 2.23008e-06)
(0.399104 2.66524e-07 1.84046e-06)
(0.399107 6.43226e-07 2.12858e-06)
(0.0956802 -0.000872129 0.00453962)
(0.10562 -0.000105668 0.00293984)
(0.106624 -0.000152914 0.00224406)
(0.108542 -9.13902e-05 0.0016285)
(0.109741 -5.9898e-05 0.00122518)
(0.11061 -4.33419e-05 0.000944458)
(0.11126 -3.25938e-05 0.000745728)
(0.111754 -2.55728e-05 0.000602517)
(0.112137 -2.0817e-05 0.000497066)
(0.11244 -1.74684e-05 0.000417826)
(0.112688 -1.49859e-05 0.00035587)
(0.1129 -1.30358e-05 0.000305001)
(0.113086 -1.14449e-05 0.00026235)
(0.11325 -1.01167e-05 0.000226453)
(0.113394 -8.98908e-06 0.000196121)
(0.113521 -8.0189e-06 0.000170385)
(0.113633 -7.17463e-06 0.00014846)
(0.113732 -6.43285e-06 0.000129706)
(0.113821 -5.77604e-06 0.000113601)
(0.113899 -5.19073e-06 9.97197e-05)
(0.113969 -4.66656e-06 8.77129e-05)
(0.114031 -4.19549e-06 7.72934e-05)
(0.114086 -3.77131e-06 6.82231e-05)
(0.114135 -3.38904e-06 6.03046e-05)
(0.114179 -3.04437e-06 5.33736e-05)
(0.114219 -2.73339e-06 4.72929e-05)
(0.114254 -2.45265e-06 4.1947e-05)
(0.114285 -2.19923e-06 3.72382e-05)
(0.114313 -1.97072e-06 3.30834e-05)
(0.114338 -1.76517e-06 2.94118e-05)
(0.11436 -1.5807e-06 2.61624e-05)
(0.11438 -1.41527e-06 2.32833e-05)
(0.114397 -1.26662e-06 2.07295e-05)
(0.114413 -1.13273e-06 1.84624e-05)
(0.114427 -1.01221e-06 1.64484e-05)
(0.11444 -9.04174e-07 1.46581e-05)
(0.114451 -8.07741e-07 1.30655e-05)
(0.114461 -7.21738e-07 1.16476e-05)
(0.11447 -6.44857e-07 1.03849e-05)
(0.114478 -5.75963e-07 9.26099e-06)
(0.114486 -5.14118e-07 8.26093e-06)
(0.114492 -4.5854e-07 7.37048e-06)
(0.114498 -4.08519e-07 6.57591e-06)
(0.114503 -3.63681e-07 5.8655e-06)
(0.114508 -3.23989e-07 5.23065e-06)
(0.114512 -2.89335e-07 4.66501e-06)
(0.114515 -2.59053e-07 4.16227e-06)
(0.114519 -2.32061e-07 3.71487e-06)
(0.114522 -2.07384e-07 3.31494e-06)
(0.114524 -1.84563e-07 2.95611e-06)
(0.114527 -1.63779e-07 2.63432e-06)
(0.114529 -1.45621e-07 2.34674e-06)
(0.11453 -1.30388e-07 2.09043e-06)
(0.114532 -1.17574e-07 1.86163e-06)
(0.114534 -1.06096e-07 1.65662e-06)
(0.114535 -9.4954e-08 1.47285e-06)
(0.114536 -8.3966e-08 1.30862e-06)
(0.114537 -7.3969e-08 1.16202e-06)
(0.114538 -6.57605e-08 1.03051e-06)
(0.114539 -5.90326e-08 9.11959e-07)
(0.11454 -5.29466e-08 8.0457e-07)
(0.11454 -4.72699e-08 7.00123e-07)
(0.114541 -4.22543e-08 5.95016e-07)
(0.114542 -3.69029e-08 4.93849e-07)
(0.114542 -3.00462e-08 4.02543e-07)
(0.114543 -2.98942e-08 3.43293e-07)
(0.114544 -1.05283e-08 2.903e-07)
(0.114545 -9.31268e-08 4.58022e-07)
(0.277676 -0.00324441 0.0120396)
(0.299342 -0.000994787 0.00829454)
(0.303157 -0.000776355 0.00639518)
(0.308137 -0.000496383 0.00476539)
(0.311414 -0.000332587 0.00365348)
(0.313804 -0.000239098 0.00286413)
(0.315599 -0.000179552 0.00229513)
(0.316968 -0.000140504 0.00187816)
(0.318033 -0.00011403 0.00156657)
(0.318877 -9.54175e-05 0.00132932)
(0.319569 -8.15732e-05 0.00114164)
(0.320164 -7.06404e-05 0.000985857)
(0.320686 -6.1742e-05 0.000853884)
(0.321145 -5.43811e-05 0.000741713)
(0.321549 -4.81967e-05 0.000646044)
(0.321907 -4.29263e-05 0.000564166)
(0.322223 -3.83764e-05 0.000493848)
(0.322503 -3.44041e-05 0.000433253)
(0.322752 -3.09025e-05 0.000380866)
(0.322974 -2.77913e-05 0.000335434)
(0.323171 -2.50096e-05 0.000295919)
(0.323346 -2.25118e-05 0.000261455)
(0.323503 -2.02624e-05 0.00023132)
(0.323642 -1.82333e-05 0.000204907)
(0.323767 -1.6401e-05 0.000181706)
(0.323878 -1.47449e-05 0.000161288)
(0.323977 -1.3247e-05 0.000143286)
(0.324065 -1.18925e-05 0.00012739)
(0.324145 -1.06689e-05 0.000113332)
(0.324215 -9.56592e-06 0.000100883)
(0.324278 -8.57345e-06 8.98465e-05)
(0.324335 -7.68101e-06 8.00515e-05)
(0.324385 -6.87796e-06 7.13508e-05)
(0.32443 -6.15474e-06 6.36168e-05)
(0.324471 -5.50375e-06 5.67377e-05)
(0.324507 -4.91906e-06 5.0615e-05)
(0.324539 -4.39559e-06 4.5162e-05)
(0.324568 -3.92804e-06 4.03026e-05)
(0.324593 -3.51029e-06 3.59708e-05)
(0.324616 -3.1356e-06 3.21089e-05)
(0.324637 -2.79795e-06 2.86655e-05)
(0.324655 -2.49329e-06 2.55939e-05)
(0.324672 -2.2199e-06 2.28521e-05)
(0.324686 -1.97733e-06 2.04033e-05)
(0.3247 -1.76451e-06 1.82161e-05)
(0.324711 -1.578e-06 1.62631e-05)
(0.324722 -1.4125e-06 1.45191e-05)
(0.324731 -1.26292e-06 1.29608e-05)
(0.324739 -1.12619e-06 1.15676e-05)
(0.324747 -1.00173e-06 1.03218e-05)
(0.324754 -8.90633e-07 9.20804e-06)
(0.32476 -7.93958e-07 8.2127e-06)
(0.324765 -7.10801e-07 7.3228e-06)
(0.32477 -6.38213e-07 6.52626e-06)
(0.324774 -5.72663e-07 5.81276e-06)
(0.324778 -5.11718e-07 5.17393e-06)
(0.324781 -4.552e-07 4.60219e-06)
(0.324784 -4.04311e-07 4.09009e-06)
(0.324787 -3.59437e-07 3.63089e-06)
(0.324789 -3.1953e-07 3.21959e-06)
(0.324791 -2.84377e-07 2.84936e-06)
(0.324793 -2.5315e-07 2.48937e-06)
(0.324795 -2.24727e-07 2.12445e-06)
